gene_id,gene_type,split,labels,gene_name,TSS,chromosome_name,strand,fpkm_median,tpm_median,fpkm_uq_median
ENSG00000134762,protein_coding,train,-0.97819817180518,DSC3,31042759,chr18,-,-1.0159575739029765,0.4196467525314332,-0.9029286294560964
ENSG00000171587,protein_coding,train,-1.3279335414268978,DSCAM,40847173,chr21,-,-6.210896782498619,-5.054092702789747,-6.049307640224371
ENSG00000177103,protein_coding,train,-1.0173064896211197,DSCAML1,117797234,chr11,-,-1.0880400347130852,0.203389117367087,-0.9579160413287476
ENSG00000136982,protein_coding,train,0.1632165046867218,DSCC1,119855942,chr8,-,2.4467855621431225,3.921055421222333,2.609187604870425
ENSG00000111817,protein_coding,train,0.6109060359340295,DSE,116370955,chr6,+,-0.0237096924352323,1.391932652796245,0.1368476041928809
ENSG00000171451,protein_coding,train,0.0248750379174725,DSEL,67516790,chr18,-,-0.7878664924662439,0.5996986530037349,-0.6102129462643425
ENSG00000134760,protein_coding,train,-1.4355715179326214,DSG1,31318167,chr18,+,-5.695255342281369,-4.439089439120111,-5.546245393148302
ENSG00000046604,protein_coding,train,1.216283029781777,DSG2,31498255,chr18,+,4.9039685855444,6.37851162325373,5.1148833707185775
ENSG00000134757,protein_coding,train,-1.4073401517604434,DSG3,31447811,chr18,+,-6.392894616241506,-5.362899875943668,-6.310432456049533
ENSG00000175065,protein_coding,train,-1.4632121967076763,DSG4,31376782,chr18,+,-7.643856189774724,-7.643856189774724,-7.643856189774724
ENSG00000149636,protein_coding,train,0.6008317917522114,DSN1,36773804,chr20,-,3.0335991978054877,4.545480388863271,3.2097496725582197
ENSG00000096696,protein_coding,train,1.026573504886433,DSP,7541683,chr6,+,5.248242594004182,6.665230731643366,5.4364317196001615
ENSG00000151914,protein_coding,train,0.6427968838201982,DST,56642897,chr6,-,-0.6594946993260151,0.8006618032449503,-0.4318705834995089
ENSG00000125868,protein_coding,train,1.965104077303214,DSTN,17570137,chr20,+,6.162836405790836,7.626593181435269,6.320190404649626
ENSG00000133059,protein_coding,train,0.499045001935147,DSTYK,205211741,chr1,-,1.835681584121711,3.30418975815458,2.031430486818482
ENSG00000125821,protein_coding,test,0.909348797073168,DTD1,18588068,chr20,+,1.2062055984611688,2.692181669069013,1.41006969175638
ENSG00000197057,protein_coding,train,-1.4491905617733891,DTHD1,36281634,chr4,+,-4.442222328605075,-3.0362299689292374,-4.251538766995965
ENSG00000143476,protein_coding,test,0.4331295331945724,DTL,212035805,chr1,+,1.755870337263324,3.197550907419874,1.9949779037781796
ENSG00000134769,protein_coding,valid,0.0241537281719161,DTNA,34710306,chr18,+,-0.9099595845272292,0.4061012382118598,-0.7495234474970307
ENSG00000138101,protein_coding,train,0.2616410495260366,DTNB,25673623,chr2,-,1.6080522204669492,3.093306634371892,1.8323634609483024
ENSG00000047579,protein_coding,train,0.4683241271210825,DTNBP1,15663070,chr6,-,2.521829682435776,4.008226910799282,2.7132998990790167
ENSG00000104047,protein_coding,train,0.4342168763345659,DTWD1,49621098,chr15,+,0.1463945490605049,1.6474526700542456,0.3413026529730087
ENSG00000169570,protein_coding,train,0.0330416112196593,DTWD2,118988559,chr5,-,0.9689386047376392,2.369326883762773,1.158660175346498
ENSG00000135144,protein_coding,train,-0.3858865093851685,DTX1,113056772,chr12,+,0.4812989415475651,1.943583814552674,0.7084079834835963
ENSG00000091073,protein_coding,train,0.4057030406289436,DTX2,76480729,chr7,+,2.372394965238024,3.8325153710229114,2.523787751523359
ENSG00000178498,protein_coding,valid,0.8370993768200933,DTX3,57604838,chr12,+,3.4007701629337723,4.831618870279664,3.5905062118192035
ENSG00000163840,protein_coding,train,0.6513397181063786,DTX3L,122564426,chr3,+,4.409119344449985,5.856032040982127,4.611343557106883
ENSG00000110042,protein_coding,train,0.4074529539036716,DTX4,59172195,chr11,+,3.1343195260304504,4.617427792930929,3.3122585596895697
ENSG00000168393,protein_coding,train,0.890568346854076,DTYMK,241686828,chr2,-,4.17284750429357,5.645240512645265,4.340654837801542
ENSG00000137857,protein_coding,train,-0.8990193427417931,DUOX1,45130003,chr15,+,-0.5317816384650508,0.9541963103868752,-0.3481331652347564
ENSG00000140279,protein_coding,train,-1.2985464054434328,DUOX2,45114185,chr15,-,-3.536168320460351,-2.1209216288312693,-3.4096614668209124
ENSG00000140254,protein_coding,train,-1.219947073286887,DUOXA1,45129888,chr15,-,-2.1022174553385837,-0.6497290757715963,-1.8916428219095816
ENSG00000140274,protein_coding,train,-1.4538185410237352,DUOXA2,45114327,chr15,+,-4.934565554051367,-3.602963759127824,-4.772012541265407
ENSG00000169718,protein_coding,train,1.309922838947328,DUS1L,82065820,chr17,-,3.863710534166785,5.3313612672683,4.06808604817375
ENSG00000141994,protein_coding,train,0.9724538883709494,DUS3L,5791191,chr19,-,2.506195692264813,3.9800253002387342,2.68457191013426
ENSG00000105865,protein_coding,train,0.0152012321527165,DUS4L,107564001,chr7,+,-0.2045655087327069,1.2479275134435854,-0.042011133263686
ENSG00000120129,protein_coding,train,1.8825711893758648,DUSP1,172771203,chr5,-,5.9417190444256205,7.359560702035267,6.157860251444258
ENSG00000143507,protein_coding,train,0.3240450199794537,DUSP10,221742097,chr1,-,2.063571969125668,3.4977656318504056,2.2788471318947128
ENSG00000144048,protein_coding,train,0.68867222070556,DUSP11,73780119,chr2,-,3.444494802373935,4.956800118051577,3.642435878946904
ENSG00000081721,protein_coding,valid,0.9028420835455032,DUSP12,161749824,chr1,+,3.196465411320757,4.706806798597533,3.3476231401035514
ENSG00000079393,protein_coding,train,-1.240259343164398,DUSP13,75109222,chr10,-,-4.5907448533151625,-3.177881725270656,-4.420433639839788
ENSG00000149599,protein_coding,train,-0.5912522920005946,DUSP15,31870277,chr20,-,-0.1444886234255981,1.3766793472805643,0.1465248914774425
ENSG00000111266,protein_coding,train,0.8108950917424076,DUSP16,12562872,chr12,-,2.7185041075014538,4.235206247887676,2.8859257222691705
ENSG00000167065,protein_coding,valid,0.2062766006595673,DUSP18,30667892,chr22,-,0.230448976207506,1.7204535920896828,0.4375473552877844
ENSG00000162999,protein_coding,train,-0.2991142272720188,DUSP19,183078770,chr2,+,-0.104542258507317,1.3978577120585418,0.0665370023957912
ENSG00000158050,protein_coding,train,0.0641810980191677,DUSP2,96145447,chr2,-,2.857224625695452,4.296229788671752,3.032047931620686
ENSG00000189037,protein_coding,train,-1.4632121967076763,DUSP21,44844027,chrX,+,-7.643856189774724,-7.643856189774724,-7.643856189774724
ENSG00000112679,protein_coding,train,0.8871027792994655,DUSP22,292535,chr6,+,2.411724516497462,3.907909740048775,2.599508235918936
ENSG00000158716,protein_coding,train,1.110095346862655,DUSP23,159780984,chr1,+,6.293554414625707,7.764685852522135,6.459759466619821
ENSG00000133878,protein_coding,train,-0.6148496646935536,DUSP26,33600029,chr8,-,-3.01508259457308,-1.6214883767462702,-2.869859864663552
ENSG00000188542,protein_coding,train,-0.0641101085885685,DUSP28,240560376,chr2,+,0.3624418341256442,1.811265503776744,0.5328655031063247
ENSG00000108861,protein_coding,train,1.2812726944927195,DUSP3,43778995,chr17,-,3.2847362059054843,4.737708390858529,3.467618591335158
ENSG00000120875,protein_coding,train,0.2085890383060912,DUSP4,29350691,chr8,-,0.3843814227122361,1.8627092580763225,0.5815922788360138
ENSG00000138166,protein_coding,train,0.962873014761745,DUSP5,110497913,chr10,+,2.338338834684812,3.847465816888931,2.5044170025549954
ENSG00000139318,protein_coding,train,1.0894406302731054,DUSP6,89352507,chr12,-,3.8958745442956713,5.364225723626404,4.0748564768470015
ENSG00000164086,protein_coding,train,0.594552808397517,DUSP7,52056577,chr3,-,2.3234853647570777,3.803588698308944,2.5041118640088307
ENSG00000184545,protein_coding,train,0.2512775476723001,DUSP8,1572297,chr11,-,1.5708514834229197,3.0347967620874434,1.7822827430128882
ENSG00000130829,protein_coding,train,-0.8689464054251195,DUSP9,153647213,chrX,+,0.6464391856143302,2.019274913144772,0.8476762720295966
ENSG00000128951,protein_coding,train,1.1163865199812348,DUT,48332228,chr15,+,4.116647545115124,5.554060790054014,4.293230681400158
ENSG00000107404,protein_coding,train,1.1560181345800506,DVL1,1349429,chr1,-,4.375129814229089,5.851081874923403,4.585238990774544
ENSG00000004975,protein_coding,train,1.0245627700440594,DVL2,7234536,chr17,-,2.972582380105268,4.490473861995869,3.184089827056126
ENSG00000161202,protein_coding,train,1.2407467115889346,DVL3,184155442,chr3,+,5.251851617559451,6.7066590135352975,5.416711406589887
ENSG00000170788,protein_coding,train,-1.4632121967076763,DYDC1,80356760,chr10,-,-3.838563734174013,-2.439872023918736,-3.5942254220501244
ENSG00000133665,protein_coding,train,-1.2885943457979498,DYDC2,80356794,chr10,+,0.2542312073752224,1.7965977540483056,0.5055861028018475
ENSG00000141627,protein_coding,train,1.1248496839277895,DYM,49460738,chr18,-,1.836408932279738,3.311110709507103,2.056306060331877
ENSG00000197102,protein_coding,train,1.3727944790965834,DYNC1H1,101964579,chr14,+,2.475448105756687,3.955098875864971,2.6646421196678203
ENSG00000158560,protein_coding,train,-0.6903589572035628,DYNC1I1,95772636,chr7,+,-1.8836352433082155,-0.4839848529963353,-1.6994662275046322
ENSG00000077380,protein_coding,train,1.1998782930630096,DYNC1I2,171687782,chr2,+,3.66908347410581,5.142339912470372,3.857274399030247
ENSG00000144635,protein_coding,train,0.7480152311850293,DYNC1LI1,32570864,chr3,-,2.564061057883297,4.051198062871561,2.74129439199788
ENSG00000135720,protein_coding,train,1.3741680141964776,DYNC1LI2,66751626,chr16,-,2.455833513305167,3.9342428447885993,2.6201406309250403
ENSG00000187240,protein_coding,train,-0.0139445804679183,DYNC2H1,103109575,chr11,+,-0.6572177180438722,0.8227709302667764,-0.4757356851791603
ENSG00000138036,protein_coding,train,0.2691447104475296,DYNC2LI1,43774091,chr2,+,1.9240998856407416,3.41727194534353,2.0940333349871207
ENSG00000088986,protein_coding,train,1.6355617932578823,DYNLL1,120496120,chr12,+,6.373954394865803,7.887924271833205,6.526604087467808
ENSG00000125971,protein_coding,test,1.24622163046876,DYNLRB1,34516429,chr20,+,2.9863199106114338,4.422058036384331,3.1716872186898737
ENSG00000168589,protein_coding,train,-0.9484373546531092,DYNLRB2,80541030,chr16,+,-1.6082322800440034,-0.0676364085651443,-1.440655033458114
ENSG00000146425,protein_coding,valid,1.264433282129202,DYNLT1,158644763,chr6,-,4.571209587484871,6.067206308176556,4.7635868544563404
ENSG00000165169,protein_coding,train,0.7925375511302013,DYNLT3,37847552,chrX,-,2.931285930377235,4.3623997511658645,3.1090094553184704
ENSG00000157540,protein_coding,test,0.9767368637348988,DYRK1A,37366806,chr21,+,1.447790758677192,2.929639525720885,1.64929354696714
ENSG00000105204,protein_coding,train,0.8832072325175454,DYRK1B,39834176,chr19,-,4.710652170707981,6.181026994183868,4.889931004859889
ENSG00000127334,protein_coding,train,0.6211517514702901,DYRK2,67648803,chr12,+,2.799646863725785,4.252725977070053,2.98360473735193
ENSG00000143479,protein_coding,test,0.1414163912248118,DYRK3,206635566,chr1,+,0.7718855785153657,2.240192191250257,0.9562053761938748
ENSG00000010219,protein_coding,train,0.2740414157151562,DYRK4,4604973,chr12,+,1.521503079058965,2.978763075765787,1.7023915843080508
ENSG00000135636,protein_coding,train,0.0817642104203097,DYSF,71466708,chr2,+,0.7576206887786191,2.236921153786567,0.953302493409002
ENSG00000089091,protein_coding,train,-0.3955298961149155,DZANK1,18467056,chr20,-,-0.1120069040235217,1.366979583651042,0.0460020465445204
ENSG00000134874,protein_coding,train,0.275682710488314,DZIP1,95644714,chr13,-,0.8822126218928629,2.4219368948232023,1.0833155023356682
ENSG00000158163,protein_coding,train,-0.1978101796819326,DZIP1L,138115647,chr3,-,-0.9759640645444906,0.4688439429746374,-0.7961097728533391
ENSG00000198919,protein_coding,train,0.4746295296451429,DZIP3,108589737,chr3,+,0.9172407837780856,2.3754009289063567,1.111298453402541
ENSG00000101412,protein_coding,train,0.6446962421557567,E2F1,33686407,chr20,-,4.064244807593497,5.527320607877048,4.25922728439606
ENSG00000007968,protein_coding,valid,-0.3415211040634467,E2F2,23531241,chr1,-,1.292487291620764,2.7751348455234544,1.506297265471522
ENSG00000112242,protein_coding,train,0.6658492180365705,E2F3,20401921,chr6,+,2.626298948991805,4.056904284272308,2.8130731351263374
ENSG00000205250,protein_coding,train,1.4368309917416908,E2F4,67192224,chr16,+,4.342298724036103,5.781380698027186,4.494505216002375
ENSG00000133740,protein_coding,train,0.0824942823005511,E2F5,85177173,chr8,+,1.8671057295026547,3.3238023804187136,2.084268405303527
ENSG00000169016,protein_coding,valid,0.3618457570074763,E2F6,11466163,chr2,-,1.723558561472103,3.1934721362694334,1.9314939627491756
ENSG00000165891,protein_coding,train,0.221960058276796,E2F7,77065585,chr12,-,-0.0472191556726505,1.4308740079546876,0.176705738189114
ENSG00000129173,protein_coding,train,-0.0572047643490439,E2F8,19241629,chr11,-,1.4199702872083764,2.8057877165190286,1.5887086399540509
ENSG00000167967,protein_coding,train,0.910687234200625,E4F1,2223636,chr16,+,2.2249663650002742,3.769232214280023,2.4212637008542672
ENSG00000144597,protein_coding,train,0.8307204269896482,EAF1,15427634,chr3,+,1.8827604163875908,3.358494726471712,2.086172325132326
ENSG00000145088,protein_coding,train,-0.040723359359018,EAF2,121835244,chr3,+,0.3253864146597733,1.7904801336138627,0.5103543408136134
ENSG00000129518,protein_coding,train,1.0973965862833404,EAPP,34539745,chr14,-,4.378691948863725,5.811391392387617,4.539369770442091
ENSG00000103356,protein_coding,train,0.7897534278681969,EARS2,23557369,chr16,-,2.1178612422023257,3.574343753920013,2.285638949394164
ENSG00000147654,protein_coding,train,0.5783856483532167,EBAG9,109540194,chr8,+,3.306247655191527,4.84892834635712,3.5446337531396264
ENSG00000164330,protein_coding,train,-0.2708239741144073,EBF1,159099924,chr5,-,-0.3859026952258209,1.1070182498821204,-0.1622989090661346
ENSG00000221818,protein_coding,train,-1.2128984426991647,EBF2,26045420,chr8,-,-4.037413961643117,-2.6268251092468837,-3.869859864663552
ENSG00000108001,protein_coding,valid,-0.9033713375838452,EBF3,129964291,chr10,-,-1.4591791690938325,0.0073390460081616,-1.273343137314313
ENSG00000088881,protein_coding,train,0.0756053417318465,EBF4,2692795,chr20,+,2.860088774289512,4.23655384551881,3.057242301152707
ENSG00000105246,protein_coding,train,-0.4332079438388677,EBI3,4229542,chr19,+,0.7399344890375401,2.2390924829419063,0.9697491282886592
ENSG00000255423,protein_coding,test,-0.0036643547003526,EBLN2,73061706,chr3,+,0.0295588974491164,1.5571894964703332,0.1872610048416966
ENSG00000117395,protein_coding,train,1.027445085995158,EBNA1BP2,43172327,chr1,-,4.691534164919201,6.162123410770818,4.858040691618311
ENSG00000147155,protein_coding,train,1.2329224664078582,EBP,48523741,chrX,+,3.2677604994228044,4.760955415992507,3.4443092637867565
ENSG00000123179,protein_coding,train,1.1416784111197118,EBPL,49691505,chr13,-,4.571051789869708,5.9981210191649135,4.751854656974411
ENSG00000122882,protein_coding,train,0.9292229748356872,ECD,73168047,chr10,-,3.4755907754152227,5.011647700613578,3.649351036538371
ENSG00000117298,protein_coding,train,1.1984664811837884,ECE1,21345516,chr1,-,4.045338119927814,5.489661742441391,4.222047163713836
ENSG00000145194,protein_coding,train,-0.0736453866382586,ECE2,184249709,chr3,+,-7.058893689053569,-6.345197874210211,-7.002310160687201
ENSG00000171551,protein_coding,train,-1.191021869451475,ECEL1,232487840,chr2,-,0.0001442622910945,1.4906214709932035,0.2085172598055438
ENSG00000104823,protein_coding,train,1.7851022692677394,ECH1,38831812,chr19,-,5.18899032141656,6.672918885550738,5.389105571208711
ENSG00000093144,protein_coding,train,0.7936181308792362,ECHDC1,127343372,chr6,-,2.674257249763617,4.127071939053099,2.8312084213499684
ENSG00000121310,protein_coding,train,0.2433535791336477,ECHDC2,52921781,chr1,-,2.061707084791597,3.501120634275388,2.2944001926640887
ENSG00000134463,protein_coding,train,0.5103532934866896,ECHDC3,11742449,chr10,+,3.5134275789233,4.943560373286986,3.684336262743387
ENSG00000127884,protein_coding,train,1.6049350682432952,ECHS1,133373367,chr10,-,6.766706460139412,8.2616751339429,6.978727616923547
ENSG00000167969,protein_coding,train,1.2855008962653476,ECI1,2251606,chr16,-,4.441470199927998,5.884566175489256,4.655769691655094
ENSG00000198721,protein_coding,train,0.943556035691868,ECI2,4135588,chr6,-,1.927858537460776,3.340747400637488,2.0652620953635443
ENSG00000143369,protein_coding,train,0.3521838230228699,ECM1,150508115,chr1,+,2.393443659194643,3.850909410930616,2.552254094916054
ENSG00000106823,protein_coding,train,-0.6200340235157142,ECM2,92536000,chr9,-,0.01292617444427,1.486611411637503,0.193077821546367
ENSG00000249751,protein_coding,train,-0.418299651660817,ECSCR,139462751,chr5,-,-1.39744810252834,0.0670879648011466,-1.220614193801064
ENSG00000130159,protein_coding,train,1.2503372919924665,ECSIT,11529159,chr19,-,4.3542969934023565,5.77333177304558,4.4958614210892485
ENSG00000114346,protein_coding,train,0.6470043172415741,ECT2,172750792,chr3,+,3.727898677869928,5.1676630068528,3.925790592319095
ENSG00000203734,protein_coding,train,-1.3969141472238904,ECT2L,138796098,chr6,+,-4.1177873781071375,-2.681307166851665,-3.950090477556942
ENSG00000158813,protein_coding,train,-0.3627188957068032,EDA,69616128,chrX,+,-0.9315355490330944,0.5635486548799542,-0.7752188056044107
ENSG00000131080,protein_coding,train,-0.0213777884256897,EDA2R,66639088,chrX,-,-1.2019079992713635,0.2961930726147916,-1.0522964439469231
ENSG00000135960,protein_coding,train,-1.3261535614376143,EDAR,108989262,chr2,-,-2.037413961643117,-0.625266521968786,-1.8282807609121523
ENSG00000186197,protein_coding,train,-0.1130003051253907,EDARADD,236394370,chr1,+,-1.2092279621380002,0.2860531343774749,-1.0060720794834002
ENSG00000179151,protein_coding,train,0.910846320697036,EDC3,74696051,chr15,-,2.908467080531754,4.434374691318181,3.1055775147911664
