gene_id,gene_type,genomic_strand,split,labels,gene_name
ENSG00000121743,protein_coding,-,train,-1.1285152532699319,GJA3
ENSG00000187513,protein_coding,+,train,-0.10820524801613648,GJA4
ENSG00000121634,protein_coding,+,train,-1.4632121967076765,GJA8
ENSG00000131233,protein_coding,-,train,0.19281097969986397,GJA9
ENSG00000169562,protein_coding,+,train,-1.3351210139387502,GJB1
ENSG00000165474,protein_coding,-,train,-0.7962102494481011,GJB2
ENSG00000188910,protein_coding,+,train,-1.038140197962735,GJB3
ENSG00000189433,protein_coding,+,train,-1.392807072991651,GJB4
ENSG00000189280,protein_coding,+,train,-1.2788467950712408,GJB5
ENSG00000121742,protein_coding,-,test,-1.38069499089652,GJB6
ENSG00000164411,protein_coding,-,train,-1.3688844859665616,GJB7
ENSG00000182963,protein_coding,-,train,0.41813369885919655,GJC1
ENSG00000198835,protein_coding,+,train,-0.6038721540805762,GJC2
ENSG00000176402,protein_coding,-,train,-0.8869011933292544,GJC3
ENSG00000159248,protein_coding,-,train,-1.440067893877767,GJD2
ENSG00000183153,protein_coding,-,train,-0.6289387307570846,GJD3
ENSG00000177291,protein_coding,+,train,-1.3867123753129031,GJD4
ENSG00000198814,protein_coding,+,train,0.031521049674424644,GK
ENSG00000196475,protein_coding,-,train,-1.4632121967076765,GK2
ENSG00000175066,protein_coding,-,train,0.1953336239294826,GK5
ENSG00000165113,protein_coding,-,train,0.09553573236349376,GKAP1
ENSG00000169605,protein_coding,+,train,-1.4538185410237352,GKN1
ENSG00000183607,protein_coding,-,train,-1.4632121967076765,GKN2
ENSG00000102393,protein_coding,-,train,0.9174488579686891,GLA
ENSG00000170266,protein_coding,-,train,1.0390694683356883,GLB1
ENSG00000163521,protein_coding,-,train,0.12802092225493353,GLB1L
ENSG00000149328,protein_coding,+,train,-0.20360831153940723,GLB1L2
ENSG00000166105,protein_coding,+,train,-1.3498311573091362,GLB1L3
ENSG00000106415,protein_coding,+,valid,0.39572587484022803,GLCCI1
ENSG00000138604,protein_coding,+,train,0.40992862029113636,GLCE
ENSG00000178445,protein_coding,-,train,-0.7255846730266958,GLDC
ENSG00000186417,protein_coding,+,train,-0.9955760898068433,GLDN
ENSG00000119392,protein_coding,+,train,0.9312689671543283,GLE1
ENSG00000090863,protein_coding,-,train,1.2727163552748328,GLG1
ENSG00000111087,protein_coding,+,train,-0.577490862749398,GLI1
ENSG00000074047,protein_coding,+,train,-0.49247268033679276,GLI2
ENSG00000106571,protein_coding,-,train,0.13947954970225446,GLI3
ENSG00000250571,protein_coding,+,test,0.462916240436511,GLI4
ENSG00000139278,protein_coding,+,train,0.3180891961086371,GLIPR1
ENSG00000173401,protein_coding,+,valid,-1.4355715179326214,GLIPR1L1
ENSG00000180481,protein_coding,+,train,-1.009040497320655,GLIPR1L2
ENSG00000122694,protein_coding,+,train,0.6564523631234253,GLIPR2
ENSG00000174332,protein_coding,-,train,-1.114664222225472,GLIS1
ENSG00000126603,protein_coding,+,train,0.5233103797875448,GLIS2
ENSG00000107249,protein_coding,-,train,-0.47472894297551343,GLIS3
ENSG00000174842,protein_coding,-,train,0.3303598064646264,GLMN
ENSG00000124767,protein_coding,-,train,1.6948930682075904,GLO1
ENSG00000167699,protein_coding,-,train,1.2008200491447343,GLOD4
ENSG00000171433,protein_coding,+,train,-1.3517024185544781,GLOD5
ENSG00000112164,protein_coding,+,train,-1.3969141472238904,GLP1R
ENSG00000065325,protein_coding,+,train,-1.4245135787391872,GLP2R
ENSG00000145888,protein_coding,-,train,-1.4468933945211957,GLRA1
ENSG00000101958,protein_coding,+,train,-1.442332166007687,GLRA2
ENSG00000145451,protein_coding,-,train,-1.442332166007687,GLRA3
ENSG00000109738,protein_coding,+,train,-0.3707113443201673,GLRB
ENSG00000173221,protein_coding,-,train,0.5094273433380041,GLRX
ENSG00000023572,protein_coding,-,train,0.5842163045751061,GLRX2
ENSG00000108010,protein_coding,+,valid,1.392668779894805,GLRX3
ENSG00000182512,protein_coding,+,train,1.028650207414472,GLRX5
ENSG00000115419,protein_coding,+,train,0.9454821193066529,GLS
ENSG00000135423,protein_coding,-,train,-0.49833100510341244,GLS2
ENSG00000151948,protein_coding,+,train,-0.8655701341575611,GLT1D1
ENSG00000016864,protein_coding,-,train,0.9104803419611831,GLT8D1
ENSG00000120820,protein_coding,-,train,-0.1400575101361674,GLT8D2
ENSG00000139433,protein_coding,-,train,1.0256753476254576,GLTP
ENSG00000182327,protein_coding,+,train,-1.0650263668900424,GLTPD2
ENSG00000148672,protein_coding,-,train,1.46346444336378,GLUD1
ENSG00000182890,protein_coding,+,train,0.859846225537973,GLUD2
ENSG00000135821,protein_coding,-,valid,1.6420278612456356,GLUL
ENSG00000149124,protein_coding,-,train,-1.4267046408819954,GLYAT
ENSG00000166840,protein_coding,+,valid,-1.243233422565096,GLYATL1
ENSG00000156689,protein_coding,-,train,-1.0219617194307462,GLYATL2
ENSG00000203972,protein_coding,+,valid,-1.4632121967076765,GLYATL3
ENSG00000168237,protein_coding,+,train,0.18486768202198803,GLYCTK
ENSG00000140632,protein_coding,-,valid,1.389692961562177,GLYR1
ENSG00000196743,protein_coding,+,train,1.0189477361105026,GM2A
ENSG00000087338,protein_coding,+,train,0.676160454117008,GMCL1
ENSG00000112699,protein_coding,-,test,0.4344774682348486,GMDS
ENSG00000162419,protein_coding,+,train,0.3306841580058458,GMEB1
ENSG00000101216,protein_coding,-,train,0.6354352571790292,GMEB2
ENSG00000197045,protein_coding,-,train,0.8744609070892084,GMFB
ENSG00000130755,protein_coding,-,train,0.5566066579511023,GMFG
ENSG00000089639,protein_coding,-,train,0.613294731662223,GMIP
ENSG00000104499,protein_coding,+,train,-1.4632121967076765,GML
ENSG00000205835,protein_coding,-,train,-1.4158491531920192,GMNC
ENSG00000112312,protein_coding,+,train,0.7322411483354967,GMNN
ENSG00000144591,protein_coding,+,train,0.721101750614774,GMPPA
ENSG00000137198,protein_coding,+,train,0.11491796434044797,GMPR
ENSG00000100938,protein_coding,+,train,0.996064251694035,GMPR2
ENSG00000163655,protein_coding,+,train,0.9468109952636312,GMPS
ENSG00000088256,protein_coding,+,train,1.3292867794328993,GNA11
ENSG00000146535,protein_coding,-,train,1.1542979931763817,GNA12
ENSG00000120063,protein_coding,-,train,1.1364085185174941,GNA13
ENSG00000156049,protein_coding,-,train,-0.6405192492838047,GNA14
ENSG00000060558,protein_coding,+,train,-0.2609410310115814,GNA15
ENSG00000127955,protein_coding,+,train,0.617888877798869,GNAI1
ENSG00000114353,protein_coding,+,valid,1.6092310372831773,GNAI2
ENSG00000065135,protein_coding,+,train,1.3951506828503712,GNAI3
ENSG00000141404,protein_coding,+,train,0.22588547922338256,GNAL
ENSG00000087258,protein_coding,+,train,-0.373087922991405,GNAO1
ENSG00000156052,protein_coding,-,train,1.1464647021334344,GNAQ
ENSG00000087460,protein_coding,+,valid,1.916088504886731,GNAS
ENSG00000114349,protein_coding,+,train,-1.3846980873157793,GNAT1
ENSG00000134183,protein_coding,-,test,-1.2004689776241257,GNAT2
ENSG00000214415,protein_coding,-,train,-1.4632121967076765,GNAT3
ENSG00000128266,protein_coding,+,train,-0.05318212283371889,GNAZ
ENSG00000078369,protein_coding,-,train,1.802196338029463,GNB1
ENSG00000185838,protein_coding,-,train,-0.14933164228966533,GNB1L
ENSG00000172354,protein_coding,+,valid,1.596254624221699,GNB2
ENSG00000111664,protein_coding,+,train,-0.16674284285039345,GNB3
ENSG00000114450,protein_coding,-,train,0.7128438223585265,GNB4
ENSG00000069966,protein_coding,-,train,0.4489309992835483,GNB5
ENSG00000159921,protein_coding,-,train,0.6346956188358163,GNE
ENSG00000242616,protein_coding,+,train,1.2404292200366556,GNG10
ENSG00000127920,protein_coding,+,train,1.144534596155268,GNG11
ENSG00000172380,protein_coding,-,train,1.3489219104291814,GNG12
ENSG00000127588,protein_coding,-,train,-1.3208533486374567,GNG13
ENSG00000186469,protein_coding,+,valid,0.5179515037469099,GNG2
ENSG00000162188,protein_coding,+,train,-0.7529048760994538,GNG3
ENSG00000168243,protein_coding,-,train,-0.4117924973522694,GNG4
ENSG00000174021,protein_coding,-,train,1.7240923321254695,GNG5
ENSG00000176533,protein_coding,-,train,0.3176450349239849,GNG7
ENSG00000167414,protein_coding,-,train,-0.6472658748007505,GNG8
ENSG00000127928,protein_coding,+,train,-1.4446072979975124,GNGT1
ENSG00000167083,protein_coding,-,train,-0.7790833310345745,GNGT2
ENSG00000204590,protein_coding,-,train,0.7585689155298778,GNL1
ENSG00000134697,protein_coding,-,train,0.928027948022448,GNL2
ENSG00000163938,protein_coding,+,test,1.347910162605883,GNL3
ENSG00000130119,protein_coding,+,train,0.858409429339787,GNL3L
ENSG00000115523,protein_coding,+,train,-1.24622626599778,GNLY
ENSG00000124713,protein_coding,+,train,-0.425961505336425,GNMT
ENSG00000116906,protein_coding,+,train,1.1508868337112756,GNPAT
ENSG00000113552,protein_coding,-,train,0.9121329587840274,GNPDA1
ENSG00000163281,protein_coding,-,train,0.301946277809816,GNPDA2
ENSG00000100522,protein_coding,-,train,0.9772626129633355,GNPNAT1
ENSG00000111670,protein_coding,-,train,0.6608912699937148,GNPTAB
ENSG00000090581,protein_coding,+,train,0.964750785539576,GNPTG
ENSG00000147437,protein_coding,-,train,-0.20045196366568435,GNRH1
ENSG00000125787,protein_coding,+,train,-0.8764598889455631,GNRH2
ENSG00000109163,protein_coding,-,train,-1.4632121967076765,GNRHR
ENSG00000135677,protein_coding,-,train,1.2240473704924264,GNS
ENSG00000136935,protein_coding,-,train,0.6241304080978568,GOLGA1
ENSG00000167110,protein_coding,-,train,0.8745124264061804,GOLGA2
ENSG00000090615,protein_coding,-,train,0.8725335044600125,GOLGA3
ENSG00000144674,protein_coding,+,train,0.9890888723038112,GOLGA4
ENSG00000066455,protein_coding,+,train,1.0097017263256989,GOLGA5
ENSG00000147533,protein_coding,+,train,1.3039463669793858,GOLGA7
ENSG00000155265,protein_coding,+,valid,-0.4422177200933054,GOLGA7B
ENSG00000175265,protein_coding,-,train,0.9517394978889234,GOLGA8A
ENSG00000215252,protein_coding,-,train,0.8802474682369296,GOLGA8B
ENSG00000173230,protein_coding,-,train,0.9419648321110747,GOLGB1
ENSG00000173905,protein_coding,-,train,0.9442829396984174,GOLIM4
ENSG00000135052,protein_coding,-,train,1.216065761221548,GOLM1
ENSG00000113384,protein_coding,-,train,1.2356251281282156,GOLPH3
ENSG00000143457,protein_coding,-,train,0.8280196426028956,GOLPH3L
ENSG00000174567,protein_coding,-,valid,-0.6885023438333024,GOLT1A
ENSG00000111711,protein_coding,+,train,0.9896011154965535,GOLT1B
ENSG00000116580,protein_coding,-,train,0.5851969516135005,GON4L
ENSG00000047932,protein_coding,-,train,0.9192493411016706,GOPC
ENSG00000120370,protein_coding,+,train,0.29453961280476887,GORAB
ENSG00000114745,protein_coding,-,train,0.7693003667161475,GORASP1
ENSG00000115806,protein_coding,+,train,1.2580883229731104,GORASP2
ENSG00000108587,protein_coding,+,train,0.7019013578847991,GOSR1
ENSG00000108433,protein_coding,+,train,0.8859140011029097,GOSR2
ENSG00000120053,protein_coding,-,test,1.1431720113435155,GOT1
ENSG00000169154,protein_coding,-,train,-1.4632121967076765,GOT1L1
ENSG00000125166,protein_coding,-,train,1.3929509458292935,GOT2
ENSG00000185245,protein_coding,+,train,-1.2952057993095742,GP1BA
ENSG00000203618,protein_coding,+,train,0.3194191898132114,GP1BB
ENSG00000169347,protein_coding,-,test,-1.4491905617733891,GP2
ENSG00000178732,protein_coding,-,train,-1.3190996900392886,GP5
ENSG00000088053,protein_coding,-,train,-1.0785360059726263,GP6
ENSG00000169704,protein_coding,+,train,-1.4491905617733891,GP9
ENSG00000143167,protein_coding,-,train,-1.2185289433501219,GPA33
ENSG00000197858,protein_coding,+,train,1.2746114453780462,GPAA1
ENSG00000119927,protein_coding,-,train,0.31301215451754516,GPAM
ENSG00000204438,protein_coding,-,test,0.6421247021730218,GPANK1
ENSG00000076650,protein_coding,+,train,0.40274114777928377,GPATCH1
ENSG00000092978,protein_coding,-,valid,0.14860991912661878,GPATCH2
ENSG00000198746,protein_coding,-,train,0.6356341936929752,GPATCH3
ENSG00000160818,protein_coding,-,test,0.8086117462480347,GPATCH4
ENSG00000186566,protein_coding,-,train,1.0119562822283454,GPATCH8
ENSG00000179921,protein_coding,+,train,-0.8939919697603452,GPBAR1
ENSG00000062194,protein_coding,+,train,1.1079901075140535,GPBP1
ENSG00000159592,protein_coding,-,train,1.084116745730875,GPBP1L1
ENSG00000063660,protein_coding,+,test,1.1534212703150057,GPC1
ENSG00000213420,protein_coding,-,train,-0.29993033777104144,GPC2
ENSG00000147257,protein_coding,-,train,-0.14918300869592171,GPC3
ENSG00000076716,protein_coding,-,train,0.4426990383214525,GPC4
ENSG00000179399,protein_coding,+,test,-1.1112637480899499,GPC5
ENSG00000183098,protein_coding,+,train,0.09224183302726027,GPC6
ENSG00000125772,protein_coding,-,valid,0.5633386488563739,GPCPD1
ENSG00000167588,protein_coding,+,test,-0.9420699555523345,GPD1
ENSG00000152642,protein_coding,+,valid,0.5453990807526291,GPD1L
ENSG00000115159,protein_coding,+,valid,0.7436004146243042,GPD2
ENSG00000149735,protein_coding,-,train,-1.24622626599778,GPHA2
ENSG00000171723,protein_coding,+,train,0.43642735771019875,GPHN
ENSG00000105220,protein_coding,+,test,1.328713657056538,GPI
ENSG00000068394,protein_coding,-,train,0.9631580037222857,GPKOW
ENSG00000112293,protein_coding,-,train,-0.5518047268423627,GPLD1
ENSG00000150625,protein_coding,-,train,-1.1688329830785853,GPM6A
ENSG00000046653,protein_coding,-,train,0.10952205187273036,GPM6B
ENSG00000198522,protein_coding,+,train,0.9532692125668761,GPN1
ENSG00000142751,protein_coding,-,train,0.9343517790366339,GPN2
ENSG00000111231,protein_coding,-,train,0.7473421514090205,GPN3
ENSG00000136235,protein_coding,+,train,0.2034584482416311,GPNMB
ENSG00000183671,protein_coding,-,train,-0.8516464982135102,GPR1
ENSG00000165370,protein_coding,-,train,-1.4632121967076765,GPR101
ENSG00000148358,protein_coding,+,train,0.9333213429197934,GPR107
ENSG00000125734,protein_coding,-,train,1.1913701134382795,GPR108
ENSG00000147262,protein_coding,-,train,-1.4632121967076765,GPR119
ENSG00000132975,protein_coding,-,train,-1.4201615838971353,GPR12
ENSG00000183484,protein_coding,-,train,-1.0528884566447438,GPR132
ENSG00000181619,protein_coding,-,train,-0.3601616705890007,GPR135
ENSG00000173264,protein_coding,+,train,0.6280153332964078,GPR137
ENSG00000077585,protein_coding,+,valid,0.577744052109398,GPR137B
ENSG00000180998,protein_coding,+,train,-0.6597441990278091,GPR137C
ENSG00000180269,protein_coding,-,train,-1.4632121967076765,GPR139
ENSG00000187037,protein_coding,+,train,-1.3498311573091362,GPR141
ENSG00000101850,protein_coding,-,train,-0.4952386596637207,GPR143
ENSG00000164849,protein_coding,+,train,-0.045715460716566,GPR146
ENSG00000174948,protein_coding,-,train,-1.4632121967076765,GPR149
ENSG00000154165,protein_coding,+,train,-1.4632121967076765,GPR15
ENSG00000178015,protein_coding,+,train,-1.049901894142229,GPR150
ENSG00000158292,protein_coding,-,train,0.5352914344857366,GPR153
ENSG00000163328,protein_coding,-,train,-0.02559641305450168,GPR155
ENSG00000175697,protein_coding,-,test,-1.0957094329513701,GPR156
ENSG00000180758,protein_coding,-,valid,-0.06460721537815567,GPR157
ENSG00000151025,protein_coding,+,train,-1.2661540214952922,GPR158
ENSG00000173890,protein_coding,+,train,-0.4974011829620849,GPR160
ENSG00000143147,protein_coding,-,train,0.15334570665241967,GPR161
ENSG00000250510,protein_coding,+,train,0.01719370067296027,GPR162
ENSG00000144230,protein_coding,+,train,-1.2242270792593881,GPR17
ENSG00000174946,protein_coding,-,train,-1.3424190672799516,GPR171
ENSG00000184194,protein_coding,+,train,-0.17956004994835828,GPR173
ENSG00000147138,protein_coding,+,test,-1.4632121967076765,GPR174
ENSG00000166073,protein_coding,-,train,0.2684058253907366,GPR176
ENSG00000125245,protein_coding,-,train,-1.3989810965096376,GPR18
ENSG00000152749,protein_coding,+,train,0.5054811115294345,GPR180
ENSG00000166856,protein_coding,+,train,-1.3989810965096376,GPR182
ENSG00000169508,protein_coding,-,train,-0.5980942006656972,GPR183
ENSG00000183150,protein_coding,-,train,-0.7112761943909276,GPR19
ENSG00000204882,protein_coding,-,train,-0.9136840070080322,GPR20
ENSG00000188394,protein_coding,+,train,-0.8470946486552795,GPR21
ENSG00000172209,protein_coding,+,train,-1.4355715179326214,GPR22
ENSG00000170128,protein_coding,+,train,-1.3708325959347623,GPR25
ENSG00000154478,protein_coding,+,train,-1.4632121967076765,GPR26
ENSG00000170837,protein_coding,+,valid,-0.48608076692834334,GPR27
ENSG00000181773,protein_coding,+,train,-0.004430429102370432,GPR3
ENSG00000120436,protein_coding,-,train,-1.4632121967076765,GPR31
ENSG00000142511,protein_coding,+,train,-1.4632121967076765,GPR32
ENSG00000171659,protein_coding,+,train,-0.9484373546531093,GPR34
ENSG00000178623,protein_coding,+,train,-0.5552901511235306,GPR35
ENSG00000170775,protein_coding,-,train,-0.4033374986631327,GPR37
ENSG00000170075,protein_coding,+,train,-1.1977505512129365,GPR37L1
ENSG00000183840,protein_coding,+,train,-0.35097718018442176,GPR39
ENSG00000177464,protein_coding,-,train,-0.7938906159234104,GPR4
ENSG00000135973,protein_coding,+,train,-1.4031422118808519,GPR45
ENSG00000102195,protein_coding,+,train,-1.4632121967076765,GPR50
ENSG00000203737,protein_coding,+,train,-1.0902756494750265,GPR52
ENSG00000135898,protein_coding,-,train,-1.35546723284431,GPR55
ENSG00000146360,protein_coding,+,test,-1.4632121967076765,GPR6
ENSG00000156097,protein_coding,+,train,-1.3535810907547803,GPR61
ENSG00000180929,protein_coding,+,train,-1.2968731616960132,GPR62
ENSG00000112218,protein_coding,-,train,-0.24123058165264452,GPR63
ENSG00000140030,protein_coding,+,train,-1.1739612936806119,GPR65
ENSG00000119714,protein_coding,-,test,-0.6820608311302283,GPR68
ENSG00000119737,protein_coding,-,train,-0.044522091255599465,GPR75
ENSG00000155269,protein_coding,+,train,-0.9833450300059089,GPR78
ENSG00000171657,protein_coding,+,train,-1.3630877037223967,GPR82
ENSG00000123901,protein_coding,-,train,-1.1830714468587051,GPR83
ENSG00000139572,protein_coding,-,train,-1.1726740090085328,GPR84
ENSG00000164604,protein_coding,-,train,-0.8982978762748846,GPR85
ENSG00000138271,protein_coding,-,valid,-1.331513664915278,GPR87
ENSG00000181656,protein_coding,+,train,-1.365012104376058,GPR88
ENSG00000117262,protein_coding,+,train,0.0934908646963663,GPR89A
ENSG00000198932,protein_coding,+,train,0.028363025033697004,GPRASP1
ENSG00000013588,protein_coding,+,train,-0.1248513107264989,GPRC5A
ENSG00000167191,protein_coding,-,train,0.840100050078842,GPRC5B
ENSG00000170412,protein_coding,+,train,0.3172560524417114,GPRC5C
ENSG00000111291,protein_coding,-,train,-1.3173524906034433,GPRC5D
ENSG00000173612,protein_coding,-,train,-1.4632121967076765,GPRC6A
ENSG00000169258,protein_coding,-,train,0.07708340052628106,GPRIN1
ENSG00000204175,protein_coding,-,train,-0.8813039117443425,GPRIN2
ENSG00000185477,protein_coding,-,train,-0.43919540739858925,GPRIN3
ENSG00000169727,protein_coding,+,valid,1.2424575036636443,GPS1
ENSG00000132522,protein_coding,-,train,1.3457148510229207,GPS2
ENSG00000160360,protein_coding,+,train,0.746915373053151,GPSM1
ENSG00000121957,protein_coding,+,train,0.6214153277693985,GPSM2
ENSG00000213654,protein_coding,-,train,0.578706121349159,GPSM3
